"ProductKey"	"CurrencyAlternateKey"	"FIRST_NAME"	"LAST_NAME"	"OrderDateKey"	"OrderQuantity"	"UnitPrice"	"SecretCode"
"214"	"USD"	"Allen"	"Marcus"	"03.02.2013 00:00:00"	"1"	"34,99"	"A030268DF7"
"529"	"USD"	"Allen"	"Marcus"	"03.02.2013 00:00:00"	"1"	"3,99"	"C09C832490"
"540"	"USD"	"Allen"	"Marcus"	"03.02.2013 00:00:00"	"1"	"32,60"	"4B99BE7CD6"
"477"	"USD"	"Allen"	"Rebecca"	"19.02.2013 00:00:00"	"1"	"4,99"	"B32EDAAAF8"
"478"	"USD"	"Allen"	"Rebecca"	"19.02.2013 00:00:00"	"1"	"9,99"	"541FE43751"
"480"	"USD"	"Allen"	"Rebecca"	"19.02.2013 00:00:00"	"1"	"2,29"	"B15C4D3F75"
"369"	"USD"	"Allen"	"Samuel"	"27.11.2012 00:00:00"	"1"	"2443,35"	"AA75AA9C54"
"225"	"USD"	"Allen"	"Savannah"	"08.02.2013 00:00:00"	"1"	"8,99"	"892FC0E2D6"
"388"	"USD"	"Allen"	"Savannah"	"08.02.2013 00:00:00"	"1"	"1120,49"	"9DA489D289"
"491"	"USD"	"Allen"	"Savannah"	"08.02.2013 00:00:00"	"1"	"53,99"	"15AD2CA4F8"
"374"	"USD"	"Allen"	"Sophia"	"29.01.2013 00:00:00"	"1"	"2443,35"	"FA611B5FCD"
"484"	"USD"	"Allen"	"Sophia"	"29.01.2013 00:00:00"	"1"	"7,95"	"BAF753B9D1"
"477"	"USD"	"Allen"	"Thomas"	"15.02.2013 00:00:00"	"1"	"4,99"	"5160A49361"
"478"	"USD"	"Allen"	"Thomas"	"15.02.2013 00:00:00"	"1"	"9,99"	"DEB4F770ED"
"485"	"USD"	"Allen"	"Thomas"	"15.02.2013 00:00:00"	"1"	"21,98"	"31ADABF981"
"311"	"USD"	"Allen"	"Wyatt"	"04.06.2011 00:00:00"	"1"	"3578,27"	"B4635540CE"
"310"	"USD"	"Alonso"	"Beth"	"15.11.2011 00:00:00"	"1"	"3578,27"	"27D6C57965"
"370"	"USD"	"Alonso"	"Carrie"	"02.03.2012 00:00:00"	"1"	"2443,35"	"361D4B95D5"
"378"	"USD"	"Alonso"	"Clinton"	"21.01.2013 00:00:00"	"1"	"2443,35"	"4D94B5E11F"
"540"	"USD"	"Alonso"	"Clinton"	"21.01.2013 00:00:00"	"1"	"32,60"	"0A7576CD45"
"333"	"USD"	"Alonso"	"Deanna"	"20.04.2012 00:00:00"	"1"	"782,99"	"79FD65DDFE"
"217"	"USD"	"Alonso"	"Derrick"	"03.02.2013 00:00:00"	"1"	"34,99"	"8A1FF57DFB"
"467"	"USD"	"Alonso"	"Derrick"	"03.02.2013 00:00:00"	"1"	"24,49"	"A866345071"
"528"	"USD"	"Alonso"	"Derrick"	"03.02.2013 00:00:00"	"1"	"4,99"	"FC4A975D67"
"535"	"USD"	"Alonso"	"Derrick"	"03.02.2013 00:00:00"	"1"	"24,99"	"4CF59A36CF"
"362"	"USD"	"Alonso"	"Dwayne"	"21.02.2012 00:00:00"	"1"	"2049,0982"	"ECB9F4A73E"
"472"	"USD"	"Alonso"	"Gerald"	"29.01.2013 00:00:00"	"1"	"63,50"	"A404472A70"
"477"	"USD"	"Alonso"	"Gerald"	"29.01.2013 00:00:00"	"1"	"4,99"	"AF03987D3A"
"368"	"USD"	"Alonso"	"Jay"	"09.03.2012 00:00:00"	"1"	"2443,35"	"2EF1A435D6"
"310"	"USD"	"Alonso"	"Jessie"	"27.10.2011 00:00:00"	"1"	"3578,27"	"38FE234A0F"
"353"	"USD"	"Alonso"	"Jessie"	"15.02.2013 00:00:00"	"1"	"2319,99"	"E46B44490E"
"329"	"USD"	"Alonso"	"J?sus"	"14.07.2012 00:00:00"	"1"	"782,99"	"7C9EE55319"
"370"	"USD"	"Alonso"	"Joe"	"05.01.2012 00:00:00"	"1"	"2443,35"	"BD165CAC47"
"350"	"USD"	"Alonso"	"Jon"	"04.06.2011 00:00:00"	"1"	"3374,99"	"D0D7904E3D"
"473"	"USD"	"Alonso"	"Roy"	"19.02.2013 00:00:00"	"1"	"63,50"	"049BE52802"
"477"	"USD"	"Alonso"	"Roy"	"19.02.2013 00:00:00"	"1"	"4,99"	"6D44ED66E1"
"311"	"USD"	"Alvarez"	"Andy"	"25.09.2011 00:00:00"	"1"	"3578,27"	"2A8DBF1708"
"355"	"USD"	"Alvarez"	"Andy"	"10.02.2013 00:00:00"	"1"	"2319,99"	"3B81FE3908"
"217"	"USD"	"Alvarez"	"Anne"	"11.02.2013 00:00:00"	"1"	"34,99"	"B988C8615B"
"369"	"USD"	"Alvarez"	"Armando"	"27.10.2012 00:00:00"	"1"	"2443,35"	"3358375705"
"311"	"USD"	"Alvarez"	"Billy"	"07.03.2011 00:00:00"	"1"	"3578,27"	"B8A203EB21"
"481"	"USD"	"Alvarez"	"Carolyn"	"03.02.2013 00:00:00"	"1"	"8,99"	"96CF392F67"
"485"	"USD"	"Alvarez"	"Carolyn"	"03.02.2013 00:00:00"	"1"	"21,98"	"9CBF777C78"
"370"	"USD"	"Alvarez"	"Clinton"	"08.02.2012 00:00:00"	"1"	"2443,35"	"C9864227AE"
"373"	"USD"	"Alvarez"	"Dana"	"22.06.2012 00:00:00"	"1"	"2181,5625"	"125CEFC779"
"311"	"USD"	"Alvarez"	"Darren"	"15.11.2011 00:00:00"	"1"	"3578,27"	"5217682F1F"
"385"	"USD"	"Alvarez"	"Latasha"	"29.12.2011 00:00:00"	"1"	"1000,4375"	"7CA1AACE1F"
"325"	"USD"	"Alvarez"	"Lawrence"	"20.05.2012 00:00:00"	"1"	"782,99"	"F73A4BE335"
"311"	"USD"	"Alvarez"	"Meredith"	"10.07.2011 00:00:00"	"1"	"3578,27"	"455254B3B8"
"312"	"USD"	"Alvarez"	"Naomi"	"21.06.2011 00:00:00"	"1"	"3578,27"	"8159AB9130"
"354"	"USD"	"Alvarez"	"Wendy"	"25.05.2012 00:00:00"	"1"	"2071,4196"	"B97E75C221"
"350"	"USD"	"Anand"	"Clarence"	"05.09.2011 00:00:00"	"1"	"3374,99"	"6044505BBF"
"353"	"USD"	"Anand"	"Clarence"	"18.01.2013 00:00:00"	"1"	"2319,99"	"9488EE752C"
"311"	"USD"	"Anand"	"Colin"	"30.12.2010 00:00:00"	"1"	"3578,27"	"1E9AC386E3"
"370"	"USD"	"Anand"	"Corey"	"23.07.2012 00:00:00"	"1"	"2443,35"	"F3B39A668E"
"312"	"USD"	"Anand"	"Dale"	"09.06.2011 00:00:00"	"1"	"3578,27"	"E5FF4C9F69"
"314"	"USD"	"Anand"	"Donna"	"28.05.2011 00:00:00"	"1"	"3578,27"	"E2F1434856"
"313"	"USD"	"Anand"	"Kate"	"13.11.2011 00:00:00"	"1"	"3578,27"	"7E39C9FE7B"
"483"	"USD"	"Anand"	"Keith"	"16.02.2013 00:00:00"	"1"	"120,00"	"CED3BC99FE"
"540"	"USD"	"Anand"	"Keith"	"16.02.2013 00:00:00"	"1"	"32,60"	"3322ECEA4A"
"379"	"USD"	"Anand"	"Kurt"	"01.06.2012 00:00:00"	"1"	"2181,5625"	"894394BBA6"
"313"	"USD"	"Anand"	"Roger"	"06.12.2011 00:00:00"	"1"	"3578,27"	"3DDB1569B0"
"368"	"USD"	"Anand"	"Terrence"	"15.09.2012 00:00:00"	"1"	"2443,35"	"84F1A099F9"
"385"	"USD"	"Andersen"	"Alicia"	"12.06.2012 00:00:00"	"1"	"1000,4375"	"9146DBE3A9"
"371"	"USD"	"Andersen"	"Alvin"	"28.07.2012 00:00:00"	"1"	"2181,5625"	"8970B001B1"
"484"	"USD"	"Andersen"	"Alvin"	"23.01.2013 00:00:00"	"1"	"7,95"	"A7045AF629"
"587"	"USD"	"Andersen"	"Alvin"	"23.01.2013 00:00:00"	"1"	"769,49"	"CFA6E7AA5D"
"369"	"USD"	"Andersen"	"Barbara"	"19.12.2012 00:00:00"	"1"	"2443,35"	"10106F8CC0"
"310"	"USD"	"Andersen"	"Cassie"	"29.08.2011 00:00:00"	"1"	"3578,27"	"AA4579CA3E"
"541"	"USD"	"Andersen"	"Cassie"	"21.02.2013 00:00:00"	"1"	"28,99"	"8115B62206"
"575"	"USD"	"Andersen"	"Cassie"	"21.02.2013 00:00:00"	"1"	"2384,07"	"E04A9E57FA"
"352"	"USD"	"Andersen"	"Clarence"	"06.10.2012 00:00:00"	"1"	"2071,4196"	"ED40A01E81"
"370"	"USD"	"Andersen"	"Colleen"	"09.02.2012 00:00:00"	"1"	"2443,35"	"51B45A8D52"
"333"	"USD"	"Andersen"	"Darrell"	"10.05.2012 00:00:00"	"1"	"782,99"	"062D4D1429"
"360"	"USD"	"Andersen"	"Dustin"	"12.06.2012 00:00:00"	"1"	"2049,0982"	"ADD6C9BD61"
"352"	"USD"	"Andersen"	"Gregory"	"15.01.2012 00:00:00"	"1"	"2071,4196"	"1A71E627EC"
"477"	"USD"	"Andersen"	"Kara"	"04.02.2013 00:00:00"	"1"	"4,99"	"68E6AD72B3"
"478"	"USD"	"Andersen"	"Kara"	"04.02.2013 00:00:00"	"1"	"9,99"	"29A11BF858"
"485"	"USD"	"Andersen"	"Kara"	"04.02.2013 00:00:00"	"1"	"21,98"	"43B3BD68B1"
"488"	"USD"	"Andersen"	"Kara"	"04.02.2013 00:00:00"	"1"	"53,99"	"9C39195EBF"
"528"	"USD"	"Andersen"	"Kara"	"04.02.2013 00:00:00"	"1"	"4,99"	"6EE50E2785"
"356"	"USD"	"Andersen"	"Kristin"	"25.03.2012 00:00:00"	"1"	"2071,4196"	"652BB126F5"
"217"	"USD"	"Andersen"	"Mario"	"18.01.2013 00:00:00"	"1"	"34,99"	"D9A00F3071"
"584"	"USD"	"Andersen"	"Mario"	"18.01.2013 00:00:00"	"1"	"539,99"	"FA2392804F"
"383"	"USD"	"Andersen"	"Priscilla"	"27.11.2012 00:00:00"	"1"	"1000,4375"	"61830EAC17"
"331"	"USD"	"Andersen"	"Ricardo"	"27.08.2012 00:00:00"	"1"	"782,99"	"E75D9FE297"
"382"	"USD"	"Andersen"	"Ricardo"	"14.02.2013 00:00:00"	"1"	"1120,49"	"C99B5604AF"
"491"	"USD"	"Andersen"	"Ricardo"	"14.02.2013 00:00:00"	"1"	"53,99"	"9ACE93BFFC"
"351"	"USD"	"Anderson"	"Anthony"	"12.06.2011 00:00:00"	"1"	"3374,99"	"FDBD472C3E"
"538"	"USD"	"Anderson"	"Brandon"	"14.02.2013 00:00:00"	"1"	"21,49"	"EFA1E99A9B"
"605"	"USD"	"Anderson"	"Brandon"	"14.02.2013 00:00:00"	"1"	"539,99"	"7046BD2584"
"368"	"USD"	"Anderson"	"Charles"	"25.04.2012 00:00:00"	"1"	"2443,35"	"36C7AD2328"
"387"	"USD"	"Anderson"	"Chloe"	"08.01.2012 00:00:00"	"1"	"1000,4375"	"B005030B8F"
"389"	"USD"	"Anderson"	"Dalton"	"18.09.2012 00:00:00"	"1"	"1000,4375"	"0CBDB4399B"
"529"	"USD"	"Anderson"	"Eduardo"	"28.01.2013 00:00:00"	"1"	"3,99"	"56C23360B6"
"358"	"USD"	"Anderson"	"Edward"	"15.04.2012 00:00:00"	"1"	"2049,0982"	"B1C6D14673"
"479"	"USD"	"Anderson"	"Grace"	"08.02.2013 00:00:00"	"1"	"8,99"	"10E94E6C45"
"605"	"USD"	"Anderson"	"Grace"	"08.02.2013 00:00:00"	"1"	"539,99"	"AD45446133"
"480"	"USD"	"Anderson"	"Hannah"	"21.02.2013 00:00:00"	"1"	"2,29"	"9F9AD6B378"
"528"	"USD"	"Anderson"	"Hannah"	"21.02.2013 00:00:00"	"1"	"4,99"	"A64648E4FC"
"537"	"USD"	"Anderson"	"Hannah"	"21.02.2013 00:00:00"	"1"	"35,00"	"263C522FD4"
"331"	"USD"	"Anderson"	"Jacob"	"17.11.2012 00:00:00"	"1"	"782,99"	"5DA3D63C91"
"385"	"USD"	"Anderson"	"James"	"12.10.2012 00:00:00"	"1"	"1000,4375"	"D0DD0A2ADF"
"310"	"USD"	"Anderson"	"Jonathan"	"10.12.2011 00:00:00"	"1"	"3578,27"	"BDDF5E1987"
"312"	"USD"	"Anderson"	"Joseph"	"07.12.2011 00:00:00"	"1"	"3578,27"	"C3EEA669BF"
"225"	"USD"	"Anderson"	"Julia"	"09.02.2013 00:00:00"	"1"	"8,99"	"8DA3CD1F8A"
"390"	"USD"	"Anderson"	"Julia"	"09.02.2013 00:00:00"	"1"	"1120,49"	"15DFC04D7D"
"491"	"USD"	"Anderson"	"Julia"	"09.02.2013 00:00:00"	"1"	"53,99"	"785204A338"
"313"	"USD"	"Anderson"	"Justin"	"01.05.2011 00:00:00"	"1"	"3578,27"	"42C91CC093"
"481"	"USD"	"Anderson"	"Logan"	"03.02.2013 00:00:00"	"1"	"8,99"	"5D683E8808"
"485"	"USD"	"Anderson"	"Logan"	"03.02.2013 00:00:00"	"1"	"21,98"	"593E009532"
"214"	"USD"	"Anderson"	"Matthew"	"03.02.2013 00:00:00"	"1"	"34,99"	"ED0D64B07A"
"528"	"USD"	"Anderson"	"Matthew"	"03.02.2013 00:00:00"	"1"	"4,99"	"1994FF765F"
"382"	"USD"	"Anderson"	"Miguel"	"07.01.2013 00:00:00"	"1"	"1120,49"	"6DA87BA614"
"477"	"USD"	"Anderson"	"Miguel"	"07.01.2013 00:00:00"	"1"	"4,99"	"B2499EB3F4"
"479"	"USD"	"Anderson"	"Miguel"	"07.01.2013 00:00:00"	"1"	"8,99"	"1BA3B807FA"
"310"	"USD"	"Anderson"	"Morgan"	"15.05.2011 00:00:00"	"1"	"3578,27"	"C3861FBFC5"
"530"	"USD"	"Anderson"	"Nicole"	"10.02.2013 00:00:00"	"1"	"4,99"	"56F91F377F"
"320"	"USD"	"Anderson"	"Sarah"	"03.11.2011 00:00:00"	"1"	"699,0982"	"845B4FCDF6"
"329"	"USD"	"Anderson"	"Taylor"	"28.09.2012 00:00:00"	"1"	"782,99"	"C14CE80879"
"385"	"USD"	"Anderson"	"Wyatt"	"10.06.2012 00:00:00"	"1"	"1000,4375"	"C1DBF1147C"
"369"	"USD"	"Anderson"	"Xavier"	"14.08.2012 00:00:00"	"1"	"2443,35"	"70C567549B"
"234"	"USD"	"Anderson"	"Xavier"	"13.02.2013 00:00:00"	"1"	"49,99"	"17166291EB"
"580"	"USD"	"Anderson"	"Xavier"	"13.02.2013 00:00:00"	"1"	"1700,99"	"8A91CDF086"
"310"	"USD"	"Anderson"	"Zachary"	"26.09.2011 00:00:00"	"1"	"3578,27"	"A161A2EBDA"
"237"	"USD"	"Anderson"	"Zachary"	"05.02.2013 00:00:00"	"1"	"49,99"	"A78AFAB9AE"
"361"	"USD"	"Anderson"	"Zachary"	"05.02.2013 00:00:00"	"1"	"2294,99"	"70198F8AE3"
"485"	"USD"	"Anderson"	"Zachary"	"05.02.2013 00:00:00"	"1"	"21,98"	"39D22BCFFE"
"314"	"USD"	"Arthur"	"Abby"	"03.09.2011 00:00:00"	"1"	"3578,27"	"9A2D86975B"
"354"	"USD"	"Arthur"	"Allen"	"24.01.2012 00:00:00"	"1"	"2071,4196"	"176B9CD5B8"
"214"	"USD"	"Arthur"	"Janelle"	"01.02.2013 00:00:00"	"1"	"34,99"	"44114436D4"
"529"	"USD"	"Arthur"	"Janelle"	"01.02.2013 00:00:00"	"1"	"3,99"	"E74131BEE8"
"540"	"USD"	"Arthur"	"Janelle"	"01.02.2013 00:00:00"	"1"	"32,60"	"F98B571EB7"
"530"	"USD"	"Arun"	"Brandy"	"28.12.2012 00:00:00"	"1"	"4,99"	"EA78380CE2"
"541"	"USD"	"Arun"	"Brandy"	"28.12.2012 00:00:00"	"1"	"28,99"	"B585D2D062"
"571"	"USD"	"Arun"	"Brandy"	"28.12.2012 00:00:00"	"1"	"742,35"	"12569CBA58"
"341"	"USD"	"Arun"	"Bruce"	"12.12.2012 00:00:00"	"1"	"782,99"	"B61037A6B8"
"328"	"USD"	"Arun"	"Clifford"	"16.12.2011 00:00:00"	"1"	"699,0982"	"EB1423F80C"
"335"	"USD"	"Arun"	"Kristina"	"04.05.2012 00:00:00"	"1"	"782,99"	"3192CDEADD"
"217"	"USD"	"Arun"	"Kristina"	"03.01.2013 00:00:00"	"1"	"34,99"	"51A8FC45F9"
"569"	"USD"	"Arun"	"Kristina"	"03.01.2013 00:00:00"	"1"	"742,35"	"8A4406963E"
"389"	"USD"	"Arun"	"Marco"	"21.07.2012 00:00:00"	"1"	"1000,4375"	"E86AE855AA"
"381"	"USD"	"Arun"	"Michele"	"03.09.2012 00:00:00"	"1"	"1000,4375"	"937927C0EF"
"528"	"USD"	"Arun"	"Preston"	"06.02.2013 00:00:00"	"1"	"4,99"	"95F2918AF3"
"536"	"USD"	"Arun"	"Preston"	"06.02.2013 00:00:00"	"1"	"29,99"	"D670B9D005"
"375"	"USD"	"Arun"	"Toni"	"08.12.2012 00:00:00"	"1"	"2181,5625"	"EC7423B3A5"
"342"	"USD"	"Arun"	"Veronica"	"10.11.2011 00:00:00"	"1"	"699,0982"	"A5F9C41639"
"341"	"USD"	"Ashe"	"Geoffrey"	"16.10.2012 00:00:00"	"1"	"782,99"	"FD1CE6496F"
"381"	"USD"	"Ashe"	"Jill"	"17.08.2012 00:00:00"	"1"	"1000,4375"	"FC11CFE01A"
"371"	"USD"	"Ashe"	"Mario"	"04.02.2012 00:00:00"	"1"	"2181,5625"	"643FB3284A"
"354"	"USD"	"Bailey"	"Abigail"	"12.12.2012 00:00:00"	"1"	"2071,4196"	"211C9BF92C"
"311"	"USD"	"Bailey"	"Alex"	"21.05.2011 00:00:00"	"1"	"3578,27"	"1728E5EDC7"
"373"	"USD"	"Bailey"	"Alexandra"	"31.01.2012 00:00:00"	"1"	"2181,5625"	"776E02B66D"
"313"	"USD"	"Bailey"	"Bailey"	"05.11.2011 00:00:00"	"1"	"3578,27"	"E1CB629FFA"
"313"	"USD"	"Bailey"	"Brianna"	"14.05.2011 00:00:00"	"1"	"3578,27"	"29BB90299D"
"373"	"USD"	"Bailey"	"Bryan"	"16.01.2012 00:00:00"	"1"	"2181,5625"	"CE5A2A3CC9"
"323"	"USD"	"Bailey"	"Caitlin"	"30.11.2012 00:00:00"	"1"	"782,99"	"88E233627D"
"312"	"USD"	"Bailey"	"Evan"	"16.01.2011 00:00:00"	"1"	"3578,27"	"D0877DAD4C"
"491"	"USD"	"Bailey"	"Ian"	"08.02.2013 00:00:00"	"1"	"53,99"	"CD5C8461CA"
"538"	"USD"	"Bailey"	"Ian"	"08.02.2013 00:00:00"	"1"	"21,49"	"A570495DDE"
"604"	"USD"	"Bailey"	"Ian"	"08.02.2013 00:00:00"	"1"	"539,99"	"0770A8DAAF"
"310"	"USD"	"Bailey"	"Jade"	"09.09.2011 00:00:00"	"1"	"3578,27"	"6C502372E4"
"314"	"USD"	"Bailey"	"Jasmine"	"10.05.2011 00:00:00"	"1"	"3578,27"	"CE6B11A892"
"314"	"USD"	"Bailey"	"Kaitlyn"	"27.11.2011 00:00:00"	"1"	"3578,27"	"1D75784B1D"
"311"	"USD"	"Bailey"	"Katelyn"	"24.05.2011 00:00:00"	"1"	"3578,27"	"21E89D3669"
"484"	"USD"	"Bailey"	"Natalie"	"30.01.2013 00:00:00"	"1"	"7,95"	"3779EFDE34"
"485"	"USD"	"Bailey"	"Natalie"	"30.01.2013 00:00:00"	"1"	"21,98"	"65CDA8D03E"
"487"	"USD"	"Bailey"	"Natalie"	"30.01.2013 00:00:00"	"1"	"54,99"	"D61C7F0947"
"373"	"USD"	"Bailey"	"Nathaniel"	"22.04.2012 00:00:00"	"1"	"2181,5625"	"422E65BC29"
"310"	"USD"	"Bailey"	"Nicole"	"04.06.2011 00:00:00"	"1"	"3578,27"	"CB2A99C641"
"312"	"USD"	"Bailey"	"Stephanie"	"13.12.2011 00:00:00"	"1"	"3578,27"	"4A134D23E9"
"310"	"USD"	"Bailey"	"Victoria"	"09.07.2011 00:00:00"	"1"	"3578,27"	"88EB5CB58C"
"343"	"USD"	"Bailey"	"Zoe"	"03.09.2012 00:00:00"	"1"	"782,99"	"D0042F8398"
"478"	"USD"	"Bailey"	"Zoe"	"24.01.2013 00:00:00"	"1"	"9,99"	"0D06A613F9"
"593"	"USD"	"Bailey"	"Zoe"	"24.01.2013 00:00:00"	"1"	"564,99"	"0E0467A624"
"312"	"USD"	"Baker"	"Adam"	"11.11.2011 00:00:00"	"1"	"3578,27"	"E71DBCD74D"
"328"	"USD"	"Baker"	"Amber"	"30.05.2011 00:00:00"	"1"	"699,0982"	"81D006F2A0"
"337"	"USD"	"Baker"	"Andrea"	"20.08.2012 00:00:00"	"1"	"782,99"	"4916B90B34"
"313"	"USD"	"Baker"	"Angel"	"17.10.2011 00:00:00"	"1"	"3578,27"	"2468D9585B"
"214"	"USD"	"Baker"	"Angel"	"07.02.2013 00:00:00"	"1"	"34,99"	"6A876E8EE1"
"363"	"USD"	"Baker"	"Angel"	"07.02.2013 00:00:00"	"1"	"2294,99"	"DCCE799C7A"
"528"	"USD"	"Baker"	"Angel"	"07.02.2013 00:00:00"	"1"	"4,99"	"4F28DEFE19"
"537"	"USD"	"Baker"	"Angel"	"07.02.2013 00:00:00"	"1"	"35,00"	"5E926EC7F1"
"329"	"USD"	"Baker"	"Carlos"	"14.06.2012 00:00:00"	"1"	"782,99"	"1337C81F87"
"327"	"USD"	"Baker"	"Charles"	"27.06.2012 00:00:00"	"1"	"782,99"	"8453714079"
"383"	"USD"	"Baker"	"Gabriel"	"06.07.2012 00:00:00"	"1"	"1000,4375"	"CB6524E7C5"
"389"	"USD"	"Baker"	"Isabella"	"23.08.2012 00:00:00"	"1"	"1000,4375"	"ACBF411CEB"
"330"	"USD"	"Baker"	"James"	"28.11.2011 00:00:00"	"1"	"699,0982"	"7973831363"
"475"	"USD"	"Baker"	"Katelyn"	"18.02.2013 00:00:00"	"1"	"69,99"	"841DD8D9C1"
"225"	"USD"	"Baker"	"Kaylee"	"13.02.2013 00:00:00"	"1"	"8,99"	"F0EFD7392A"
"488"	"USD"	"Baker"	"Kaylee"	"13.02.2013 00:00:00"	"1"	"53,99"	"F7614F2AB0"
"369"	"USD"	"Baker"	"Kevin"	"31.12.2011 00:00:00"	"1"	"2443,35"	"0B74CB22B9"
"312"	"USD"	"Baker"	"Miguel"	"18.10.2011 00:00:00"	"1"	"3578,27"	"60DBF5A2F2"
"480"	"USD"	"Baker"	"Nathan"	"20.02.2013 00:00:00"	"1"	"2,29"	"2F9E859259"
"530"	"USD"	"Baker"	"Nathan"	"20.02.2013 00:00:00"	"1"	"4,99"	"7A07FCE8C6"
"370"	"USD"	"Baker"	"Richard"	"19.10.2012 00:00:00"	"1"	"2443,35"	"DEE2C4A888"
"480"	"USD"	"Baker"	"Savannah"	"12.02.2013 00:00:00"	"1"	"2,29"	"B78B16B4D4"
"537"	"USD"	"Baker"	"Savannah"	"12.02.2013 00:00:00"	"1"	"35,00"	"83E04479E0"
"343"	"USD"	"Baker"	"Stephanie"	"25.02.2012 00:00:00"	"1"	"782,99"	"A45F2CF28A"
"327"	"USD"	"Barnes"	"Abigail"	"27.11.2012 00:00:00"	"1"	"782,99"	"085875B5EF"
"356"	"USD"	"Barnes"	"Angela"	"24.05.2012 00:00:00"	"1"	"2071,4196"	"1679CADAC3"
"312"	"USD"	"Barnes"	"Ashley"	"22.07.2011 00:00:00"	"1"	"3578,27"	"5260F892BD"
"337"	"USD"	"Barnes"	"Carson"	"31.03.2012 00:00:00"	"1"	"782,99"	"4AC189E147"
"334"	"USD"	"Barnes"	"Gabrielle"	"31.10.2011 00:00:00"	"1"	"699,0982"	"71FDAB4B99"
"331"	"USD"	"Barnes"	"Hailey"	"16.09.2012 00:00:00"	"1"	"782,99"	"7D686B35C8"
"225"	"USD"	"Barnes"	"Hailey"	"16.01.2013 00:00:00"	"1"	"8,99"	"5A73C2300F"
"477"	"USD"	"Barnes"	"Hailey"	"16.01.2013 00:00:00"	"1"	"4,99"	"4D7A0FC424"
"478"	"USD"	"Barnes"	"Hailey"	"16.01.2013 00:00:00"	"1"	"9,99"	"C77EC7D5AB"
"595"	"USD"	"Barnes"	"Hailey"	"16.01.2013 00:00:00"	"1"	"564,99"	"8090F1DA60"
"381"	"USD"	"Barnes"	"Hannah"	"05.11.2012 00:00:00"	"1"	"1000,4375"	"EE83F5B431"
"375"	"USD"	"Barnes"	"Isabel"	"28.03.2012 00:00:00"	"1"	"2181,5625"	"E2F6B95D46"
"361"	"USD"	"Barnes"	"Jasmine"	"07.01.2013 00:00:00"	"1"	"2294,99"	"BFB9B16295"
"312"	"USD"	"Barnes"	"Jennifer"	"09.03.2011 00:00:00"	"1"	"3578,27"	"43B550B5C7"
"354"	"USD"	"Barnes"	"Lauren"	"21.06.2012 00:00:00"	"1"	"2071,4196"	"9AC2225754"
"369"	"USD"	"Barnes"	"Marcus"	"31.05.2012 00:00:00"	"1"	"2443,35"	"BAB63F7C57"
"313"	"USD"	"Barnes"	"Megan"	"13.09.2011 00:00:00"	"1"	"3578,27"	"70DF01AB80"
"355"	"USD"	"Barnes"	"Megan"	"11.01.2013 00:00:00"	"1"	"2319,99"	"5D6CA324F4"
"477"	"USD"	"Barnes"	"Megan"	"11.01.2013 00:00:00"	"1"	"4,99"	"0BACED2D9C"
"478"	"USD"	"Barnes"	"Megan"	"11.01.2013 00:00:00"	"1"	"9,99"	"7BED4D493E"
"484"	"USD"	"Barnes"	"Megan"	"11.01.2013 00:00:00"	"1"	"7,95"	"59BFF96BF5"
"480"	"USD"	"Barnes"	"Seth"	"03.02.2013 00:00:00"	"1"	"2,29"	"DA3FA65589"
"529"	"USD"	"Barnes"	"Seth"	"03.02.2013 00:00:00"	"1"	"3,99"	"7A8412DC23"
"538"	"USD"	"Barnes"	"Seth"	"03.02.2013 00:00:00"	"1"	"21,49"	"4FAA305BFC"
"606"	"USD"	"Barnes"	"Seth"	"03.02.2013 00:00:00"	"1"	"539,99"	"D65CF21EC7"
"370"	"USD"	"Barnes"	"Wyatt"	"31.10.2012 00:00:00"	"1"	"2443,35"	"5721D3B78B"
"349"	"USD"	"Bebbington"	"Mark"	"08.10.2011 00:00:00"	"1"	"3374,99"	"13E5C68205"
"381"	"USD"	"Beck"	"Alvin"	"30.10.2012 00:00:00"	"1"	"1000,4375"	"51474D523B"
"373"	"USD"	"Beck"	"Brendan"	"24.12.2012 00:00:00"	"1"	"2181,5625"	"60D40D35E4"
"314"	"USD"	"Beck"	"Calvin"	"26.06.2011 00:00:00"	"1"	"3578,27"	"5B624E6BB4"
"333"	"USD"	"Beck"	"Christy"	"29.08.2012 00:00:00"	"1"	"782,99"	"9468AB7E2D"
"480"	"USD"	"Beck"	"Devon"	"09.02.2013 00:00:00"	"1"	"2,29"	"796714ABBC"
"528"	"USD"	"Beck"	"Devon"	"09.02.2013 00:00:00"	"1"	"4,99"	"348CEA3204"
"536"	"USD"	"Beck"	"Devon"	"09.02.2013 00:00:00"	"1"	"29,99"	"9779BE7FE3"
"362"	"USD"	"Becker"	"Katrina"	"07.11.2012 00:00:00"	"1"	"2049,0982"	"EDECBA26B0"
"222"	"USD"	"Becker"	"Katrina"	"02.02.2013 00:00:00"	"1"	"34,99"	"A2E092B18E"
"363"	"USD"	"Becker"	"Katrina"	"02.02.2013 00:00:00"	"1"	"2294,99"	"596AFBE645"
"225"	"USD"	"Becker"	"Lacey"	"14.02.2013 00:00:00"	"1"	"8,99"	"9113F2997B"
"480"	"USD"	"Bell"	"Alexa"	"31.12.2012 00:00:00"	"1"	"2,29"	"90B7D6F603"
"538"	"USD"	"Bell"	"Alexa"	"31.12.2012 00:00:00"	"1"	"21,49"	"5BD2086F9C"
